,train_acc,train_cost,test_acc,test_cost,step,n_train
0,0.6667083333333333,1.8308043874775937,0.72075,1.7465937664007996,1,48000
1,0.7331666666666666,1.7227816940502025,0.730125,1.710360921598089,2,48000
2,0.7431875,1.699382976623861,0.7444999999999999,1.6917754287991862,3,48000
3,0.7482291666666668,1.6855642330961036,0.7435,1.6819810409596796,4,48000
4,0.7515833333333332,1.6784175933886374,0.74725,1.677423059730644,5,48000
5,0.7543541666666668,1.6725594750595658,0.751125,1.6711911586779795,6,48000
6,0.75625,1.6668240464894541,0.752625,1.6665123930583954,7,48000
7,0.758,1.6633475150252777,0.753625,1.6657401199629027,8,48000
8,0.760625,1.6605844475571567,0.7517499999999999,1.6610597978503832,9,48000
9,0.7618541666666667,1.6568755247999665,0.755625,1.6587412357685123,10,48000
10,0.7631666666666668,1.6560681517890388,0.756625,1.6566507493404323,11,48000
11,0.7625625,1.6529659694458516,0.756875,1.6550658364814497,12,48000
12,0.7654166666666667,1.6506728950089202,0.75675,1.652989939883212,13,48000
13,0.76575,1.648014234875478,0.7582500000000001,1.6519310299815815,14,48000
14,0.7660208333333335,1.6468507813887587,0.755625,1.648292627418436,15,48000
15,0.7673125000000001,1.6447047677396924,0.7601249999999999,1.6492711065092904,16,48000
16,0.7680000000000001,1.6446205459175947,0.761625,1.6468459154146644,17,48000
17,0.7690416666666667,1.6423501900717639,0.7628750000000001,1.6454212008364555,18,48000
18,0.7682916666666668,1.6424459331422845,0.760125,1.6451920754196097,19,48000
19,0.7703958333333333,1.6392158028777022,0.763,1.6424870237963909,20,48000
20,0.7699583333333333,1.6389266560431712,0.7631249999999999,1.6413561158059622,21,48000
21,0.7705833333333333,1.636753749228248,0.76375,1.6403058521280978,22,48000
22,0.7708541666666667,1.636811478217216,0.7625,1.6403733880483364,23,48000
23,0.7719166666666668,1.6356558898876834,0.76225,1.6382435551293526,24,48000
24,0.7723541666666667,1.6346499829467174,0.7650000000000001,1.6379098117110646,25,48000
25,0.7724375000000001,1.6334128376094383,0.762875,1.6376964165790704,26,48000
26,0.7727291666666667,1.6329528174117438,0.762875,1.6350434378313106,27,48000
27,0.7735416666666666,1.6326183922827076,0.763,1.6335317868788228,28,48000
28,0.7739166666666666,1.6315679589710481,0.76725,1.6368490900548887,29,48000
29,0.7739791666666666,1.631874288969587,0.769375,1.6354598464047463,30,48000
30,0.7744166666666666,1.6302772240186236,0.766625,1.6318907614504592,31,48000
31,0.7744166666666666,1.629409515172456,0.766875,1.6320305781017583,32,48000
32,0.7743958333333333,1.6295540997446805,0.766875,1.6336868112302336,33,48000
33,0.7754583333333332,1.6290799933957336,0.7662500000000001,1.6314729352583064,34,48000
34,0.7757708333333334,1.6285935969144851,0.766875,1.6307318236760018,35,48000
35,0.7759166666666667,1.6270825629219157,0.7675,1.630267110782491,36,48000
36,0.7763333333333332,1.6275342187286999,0.7677499999999999,1.6296415408883325,37,48000
37,0.777125,1.6254760927169019,0.766875,1.6294391949892506,38,48000
38,0.7766041666666667,1.6256521002146513,0.767,1.6315645837905701,39,48000
39,0.7774583333333333,1.626020455494963,0.7681250000000001,1.63020485956088,40,48000
40,0.7771250000000002,1.6253832713215501,0.76675,1.6280790741597155,41,48000
41,0.7777708333333333,1.6236956731098708,0.76575,1.6257056693741139,42,48000
42,0.7772083333333334,1.622933620560192,0.769625,1.6268121835785982,43,48000
43,0.77875,1.6228737128402457,0.7715,1.6284441580872482,44,48000
44,0.7780000000000001,1.6226751201753329,0.7695000000000001,1.625883992551377,45,48000
45,0.7787083333333333,1.6219395742054348,0.769,1.6265524498712511,46,48000
46,0.7788958333333333,1.6219490846573155,0.768,1.6256807221210527,47,48000
47,0.7783333333333333,1.6213516698311363,0.7708750000000001,1.6253964346422256,48,48000
48,0.7797083333333333,1.621525605914428,0.7697499999999999,1.6260390977956405,49,48000
49,0.7796249999999999,1.6209294734241946,0.76725,1.623637906116358,50,48000
50,0.7804375,1.6205535171616494,0.769625,1.6248636790103188,51,48000
51,0.7796666666666668,1.620000346169471,0.77275,1.6245515723027462,52,48000
52,0.7810416666666667,1.6205838702700277,0.770375,1.6238338048485732,53,48000
53,0.7806666666666667,1.6193943800649102,0.775875,1.6223134347690613,54,48000
54,0.7812916666666666,1.6195312794711265,0.77075,1.624712324352703,55,48000
55,0.7817708333333334,1.6184532248720445,0.7705,1.6218063710421557,56,48000
56,0.7807083333333332,1.618046141580345,0.77425,1.6216705220493859,57,48000
57,0.7806875,1.6175083797053107,0.7706250000000001,1.6232463524782186,58,48000
58,0.7811875000000001,1.6172156368095056,0.77375,1.622679903398519,59,48000
59,0.781625,1.6164919635423072,0.773625,1.6217341228159525,60,48000
60,0.7816666666666666,1.616457355109994,0.7738750000000001,1.6205929016328326,61,48000
61,0.7817291666666667,1.6163954211950273,0.77275,1.6220158223733334,62,48000
62,0.7823333333333333,1.6164748170261711,0.773875,1.6193237838503218,63,48000
63,0.7821875,1.6151507736340538,0.774625,1.618657699706833,64,48000
64,0.7823541666666666,1.6150282115850938,0.7715000000000001,1.6190244022681823,65,48000
65,0.7828333333333334,1.6154276704519421,0.774625,1.6188519614492942,66,48000
66,0.7820625,1.6146191969566157,0.7738750000000001,1.618581133039599,67,48000
67,0.782625,1.6148905236482278,0.775875,1.619543639164307,68,48000
68,0.7836875000000001,1.615111527608634,0.775625,1.619328503807277,69,48000
69,0.7831666666666667,1.6135313734800594,0.7762500000000001,1.6186877900042687,70,48000
70,0.7832916666666666,1.6136840289431973,0.7751250000000001,1.6182479122249196,71,48000
71,0.7828124999999999,1.6135347429906604,0.776,1.6173419126900768,72,48000
72,0.7831250000000001,1.612655223106156,0.7731250000000001,1.617465152681047,73,48000
73,0.7835625,1.6130194988145814,0.7735000000000001,1.6180584377395921,74,48000
74,0.7834375000000001,1.6134996995479247,0.7771250000000001,1.6166979849804903,75,48000
75,0.78375,1.6131824162295478,0.77675,1.616557835097367,76,48000
76,0.7840625000000001,1.6124146265866262,0.77525,1.6168018520398904,77,48000
77,0.7840416666666666,1.6120369975929523,0.7735000000000001,1.6171050764855333,78,48000
78,0.7837500000000001,1.6117028605960624,0.774875,1.6163144513995413,79,48000
79,0.7846458333333333,1.612425623949832,0.7771250000000001,1.6163124338242723,80,48000
80,0.7843541666666667,1.611344072773641,0.7788750000000001,1.6158005441122802,81,48000
81,0.7839375000000001,1.6111478165895632,0.776875,1.6148643055251748,82,48000
82,0.7845625000000002,1.6106264121863376,0.7755,1.6143794251614332,83,48000
83,0.7847083333333332,1.6098487858251547,0.775375,1.6141808775059916,84,48000
84,0.7844791666666667,1.6106035980087263,0.7758750000000001,1.6153163517977278,85,48000
85,0.7850416666666667,1.6097174777034369,0.77675,1.6144897453535898,86,48000
86,0.7846875000000001,1.6103371460848281,0.776375,1.6145641049912411,87,48000
87,0.7849166666666667,1.6096721895974186,0.778875,1.613654389004993,88,48000
88,0.7852083333333333,1.6089223816862017,0.7777499999999999,1.6148549653026614,89,48000
89,0.78525,1.6098543150924876,0.778375,1.615683438724682,90,48000
90,0.7845833333333333,1.6095609490300509,0.776125,1.6129298744995415,91,48000
91,0.7857916666666668,1.6091421115861824,0.778625,1.6129271096854523,92,48000
92,0.7851666666666667,1.609077709563761,0.778875,1.6139613390530967,93,48000
93,0.7856875,1.6095252922899224,0.77775,1.6156215115533632,94,48000
94,0.7858541666666667,1.6087209196205932,0.777,1.6126921957396496,95,48000
95,0.7858541666666667,1.6085433621034175,0.778125,1.6133562164675368,96,48000
96,0.7860208333333333,1.608616901664411,0.7765,1.612244006397756,97,48000
97,0.7865208333333333,1.6084572083668849,0.77875,1.6135239776300767,98,48000
98,0.7865000000000001,1.6078916903587857,0.7785,1.6129842509207417,99,48000
99,0.7857916666666666,1.607294117230263,0.77775,1.6121415326315156,100,48000
100,0.6621458333333333,1.8341189195617493,0.704625,1.7490092764467051,1,48000
101,0.7239791666666666,1.7247188944886764,0.7304999999999999,1.7127655217625626,2,48000
102,0.7370208333333332,1.7017730203499049,0.731875,1.6963667618290905,3,48000
103,0.7440625000000001,1.6903334204151672,0.7415,1.6874548160341472,4,48000
104,0.7479374999999999,1.681918094853127,0.7427499999999999,1.6866552943436466,5,48000
105,0.7500625,1.6768851692733577,0.7446250000000001,1.6761666501017023,6,48000
106,0.7526041666666666,1.6715640173377981,0.74775,1.671994135531604,7,48000
107,0.7549166666666668,1.6676681161335936,0.749,1.67280675523073,8,48000
108,0.7573124999999999,1.6649269434444294,0.7513749999999999,1.6651601298926095,9,48000
109,0.7591041666666666,1.661274957210047,0.7501249999999999,1.6643610468578425,10,48000
110,0.7599375,1.6598470720205325,0.752,1.66032536951804,11,48000
111,0.7604166666666666,1.6569032213934864,0.751,1.6593117870794067,12,48000
112,0.7613333333333333,1.6544511021041621,0.75725,1.656684243166397,13,48000
113,0.7628958333333333,1.6531912332683685,0.7570000000000001,1.6551664685518266,14,48000
114,0.7645416666666667,1.6514009771987945,0.757625,1.6556111148795893,15,48000
115,0.7657291666666667,1.6496291108404364,0.7575000000000001,1.6520911620898877,16,48000
116,0.766375,1.6477228474764676,0.7581249999999999,1.6516418037941873,17,48000
117,0.7669375,1.6465128508286393,0.762875,1.6496529105526598,18,48000
118,0.76775,1.6454888338274312,0.76075,1.647502446530721,19,48000
119,0.7681250000000001,1.6449085515551456,0.76275,1.6493157747382827,20,48000
120,0.7695208333333333,1.6434781544157537,0.7601249999999999,1.645390153974354,21,48000
121,0.7695208333333333,1.6417540245484294,0.7618750000000001,1.6468836366850947,22,48000
122,0.7708958333333333,1.640600875705876,0.76525,1.6445442592092183,23,48000
123,0.7707708333333333,1.639420258902204,0.7655000000000001,1.6434435749061127,24,48000
124,0.7719374999999999,1.6381503480805832,0.764625,1.6407727629561615,25,48000
125,0.7716875000000001,1.6375139365306743,0.761625,1.6403406148362545,26,48000
126,0.7728958333333334,1.636980192160672,0.761125,1.6404575210519379,27,48000
127,0.7731666666666666,1.636143323771984,0.7685,1.6398406680497848,28,48000
128,0.7730208333333334,1.6358547825138414,0.766125,1.6396724436886867,29,48000
129,0.7737916666666668,1.6347252499911271,0.76625,1.6352149891054633,30,48000
130,0.773,1.6337987179700164,0.7677499999999999,1.638639902698208,31,48000
131,0.7736250000000001,1.633661034559862,0.766125,1.6355619762736233,32,48000
132,0.7747291666666668,1.632711507872779,0.76575,1.6360166022281601,33,48000
133,0.7749791666666667,1.6318853033480938,0.7695000000000001,1.6346576325050295,34,48000
134,0.7761666666666667,1.630853218617861,0.767375,1.6347916000324205,35,48000
135,0.7763958333333334,1.6294875167753216,0.7658750000000001,1.6317806090340197,36,48000
136,0.7754583333333332,1.6291028909280445,0.765875,1.6331154805434516,37,48000
137,0.7766875000000001,1.6285001324324708,0.7695000000000001,1.6305113070862283,38,48000
138,0.7769166666666667,1.62706705328734,0.76625,1.6295954590386423,39,48000
139,0.7764166666666666,1.6280284968359104,0.7677499999999999,1.6315694216325172,40,48000
140,0.7775208333333333,1.6275070332736457,0.7686250000000001,1.6325417676381297,41,48000
141,0.7776458333333335,1.626819662391733,0.7735000000000001,1.6304376806191545,42,48000
142,0.7781041666666667,1.626308764437665,0.770875,1.6272229307726382,43,48000
143,0.7774375,1.6258324120856145,0.770375,1.6293578729264846,44,48000
144,0.7774166666666668,1.6249308906969955,0.771375,1.6280883579967211,45,48000
145,0.779875,1.6251318699593025,0.772875,1.6286693115328519,46,48000
146,0.7781875,1.6245592633440824,0.7705,1.6269391597714282,47,48000
147,0.7785208333333333,1.6229834952302535,0.768875,1.6256027713676675,48,48000
148,0.7790208333333334,1.6227884620457367,0.7691250000000001,1.625703645034761,49,48000
149,0.7796041666666667,1.6224856043708407,0.772875,1.6248221998027945,50,48000
150,0.7795416666666668,1.6222635893562163,0.772125,1.6271504444396072,51,48000
151,0.7798125000000001,1.621729758895399,0.76975,1.6245851374672156,52,48000
152,0.7796041666666668,1.6218668446962248,0.7742500000000001,1.6242048584248279,53,48000
153,0.7792083333333334,1.6216358801223791,0.77475,1.6236456813032067,54,48000
154,0.7808958333333332,1.6205570399279547,0.7722500000000001,1.625451585657293,55,48000
155,0.7804583333333334,1.6207914431799386,0.77325,1.6231708269413572,56,48000
156,0.7801666666666668,1.6198250395548388,0.773,1.6239257699364251,57,48000
157,0.7799375,1.6202575499563638,0.77075,1.6238174331348632,58,48000
158,0.7811666666666666,1.6193896751271417,0.7735000000000001,1.6228348359195686,59,48000
159,0.7801874999999999,1.619104759165193,0.7757499999999999,1.6233691878647984,60,48000
160,0.7811458333333334,1.6184513979210131,0.7758750000000001,1.622362551526139,61,48000
161,0.7821875,1.6183858591351157,0.7751250000000001,1.6223243386341597,62,48000
162,0.7813125,1.6180124913532612,0.7725000000000001,1.6215159279987208,63,48000
163,0.7818333333333335,1.6176259700458477,0.772,1.6211483020662523,64,48000
164,0.7814791666666668,1.6169517960684467,0.776125,1.6204007664446343,65,48000
165,0.782375,1.6175871837664932,0.77475,1.62039063238522,66,48000
166,0.7822291666666668,1.61676240176084,0.776,1.6196357875451797,67,48000
167,0.7820625,1.6159771096458824,0.777375,1.6204041150562243,68,48000
168,0.7827708333333333,1.6160809412649428,0.77475,1.619363880758922,69,48000
169,0.7828541666666666,1.6162798456726701,0.776375,1.6193324668654183,70,48000
170,0.783,1.6151550947925823,0.77425,1.6180095214966208,71,48000
171,0.7826875000000001,1.6153859367067955,0.776,1.6195639960356987,72,48000
172,0.7829375000000001,1.615166579603289,0.7775000000000001,1.6176260195384917,73,48000
173,0.7832291666666666,1.6143951275781039,0.77825,1.618715475643171,74,48000
174,0.7834375000000001,1.6141873772850548,0.776375,1.6178596035089776,75,48000
175,0.7840416666666666,1.614137221660067,0.7731250000000001,1.6161148876217815,76,48000
176,0.7836041666666667,1.6135638733860207,0.777875,1.6169813846629635,77,48000
177,0.7840000000000001,1.61385565274344,0.774875,1.619311640454028,78,48000
178,0.7848333333333334,1.6138172409317135,0.778625,1.6185743304744253,79,48000
179,0.7840000000000001,1.613620218368639,0.776,1.6158661792784619,80,48000
180,0.7845,1.6127453087529335,0.777625,1.617915532467697,81,48000
181,0.7840833333333332,1.6126388932001048,0.7805,1.616260068322565,82,48000
182,0.7844166666666667,1.6127583831536043,0.776375,1.6170651346408291,83,48000
183,0.7851041666666667,1.6122234863776823,0.778375,1.6162246140482048,84,48000
184,0.7848125,1.6120389684213834,0.7778750000000001,1.614501983364899,85,48000
185,0.7851458333333333,1.6118133029276747,0.77725,1.6164751500596917,86,48000
186,0.7849791666666667,1.611427032750802,0.7765,1.614562193398109,87,48000
187,0.7855625,1.6112046773165822,0.7755,1.6152811739753474,88,48000
188,0.7850416666666665,1.6111432702152981,0.7786250000000001,1.613616423805707,89,48000
189,0.7852083333333333,1.6104369152114437,0.779625,1.6145680224963788,90,48000
190,0.7862291666666666,1.6107347232959992,0.779625,1.6141353044875846,91,48000
191,0.7847291666666667,1.6103144897900383,0.77925,1.6121114682238065,92,48000
192,0.7845,1.610065794429313,0.78,1.613663160927912,93,48000
193,0.7859375000000001,1.6102541503851533,0.77675,1.6141139313883794,94,48000
194,0.7858125,1.60953426694429,0.7811250000000001,1.6119546755886436,95,48000
195,0.7851875000000001,1.6094085000836058,0.779,1.6134262495043348,96,48000
196,0.7852708333333333,1.609406451886714,0.778375,1.614564624852443,97,48000
197,0.7867916666666668,1.6095991457925967,0.7817500000000001,1.6131315517705551,98,48000
198,0.7863541666666668,1.6094134007582965,0.7782500000000001,1.6132315892316764,99,48000
199,0.7862083333333333,1.6082482669104607,0.7785,1.612485770384568,100,48000
200,0.6603333333333333,1.8326796976904351,0.719375,1.7510257889674417,1,48000
201,0.727875,1.7267925300196196,0.734875,1.715446651700907,2,48000
202,0.7390833333333333,1.7006814975236273,0.73725,1.6964523780127043,3,48000
203,0.7459791666666667,1.6879847252815192,0.743625,1.6848756687171424,4,48000
204,0.7509791666666666,1.6790257743586963,0.7464999999999999,1.6772177200116989,5,48000
205,0.7542083333333333,1.6726366774913934,0.7484999999999999,1.6732769024060679,6,48000
206,0.7566875,1.6670850325352802,0.751,1.6673748876629306,7,48000
207,0.7585625,1.6643770285155206,0.751125,1.6676925159792693,8,48000
208,0.7599374999999999,1.6612533013464985,0.7510000000000001,1.6609919488542215,9,48000
209,0.7614375000000001,1.6574507023092586,0.753125,1.6597367815369317,10,48000
210,0.7622083333333333,1.6544491243660084,0.758,1.6563678387257694,11,48000
211,0.7640416666666666,1.6529223876674137,0.7553749999999999,1.6537516244142805,12,48000
212,0.7646458333333332,1.6500309664708297,0.75825,1.6533068352146776,13,48000
213,0.7656458333333335,1.6490220201053665,0.75625,1.6502907435902416,14,48000
214,0.7670833333333335,1.6462427752024176,0.756625,1.6488333256465273,15,48000
215,0.7673541666666668,1.6455096929570558,0.759,1.647148725802885,16,48000
216,0.7688750000000001,1.6445122214556107,0.760375,1.6465962210458276,17,48000
217,0.7690625000000001,1.64397378187597,0.7593749999999999,1.6483302508905338,18,48000
218,0.7687916666666667,1.6423396058370223,0.7618750000000001,1.644655330418515,19,48000
219,0.7692916666666667,1.640465044265661,0.763875,1.643865399050002,20,48000
220,0.7706041666666666,1.638754164610851,0.7617499999999999,1.6412498694397084,21,48000
221,0.7708125,1.6375093155195948,0.7618750000000001,1.6399283888682397,22,48000
222,0.7712708333333333,1.6371336750466412,0.763,1.641937118563614,23,48000
223,0.7725,1.6370078207376764,0.764375,1.6392911243280415,24,48000
224,0.7729583333333334,1.6351578682800005,0.763625,1.641467666401492,25,48000
225,0.7723749999999999,1.6334287602687254,0.7625,1.636003577387873,26,48000
226,0.7735,1.6336418614264874,0.765625,1.6380537465861835,27,48000
227,0.7738541666666666,1.6336201105670962,0.762375,1.6347902796957139,28,48000
228,0.7732916666666666,1.632058334719997,0.764625,1.635224901479485,29,48000
229,0.773875,1.6319353353863215,0.7682500000000001,1.6331504446366756,30,48000
230,0.7745208333333333,1.6312804217310894,0.7685,1.6332555328348775,31,48000
231,0.7753125000000001,1.6294969224203326,0.76825,1.6353028657712982,32,48000
232,0.7744375,1.6293406840576818,0.76875,1.6305279287849759,33,48000
233,0.7752916666666666,1.6280831473430482,0.7705000000000001,1.6316200326466608,34,48000
234,0.7744791666666667,1.6272948828605172,0.769625,1.631352287237386,35,48000
235,0.7759166666666667,1.627188140960813,0.7691250000000001,1.6292539732014513,36,48000
236,0.7761666666666667,1.6265607784100127,0.76675,1.629912809658773,37,48000
237,0.7766458333333333,1.6263831869475915,0.7681250000000001,1.6297871534565338,38,48000
238,0.7758333333333334,1.6259833858156554,0.769875,1.630205325587579,39,48000
239,0.7775208333333333,1.625282101721055,0.76925,1.631074791532006,40,48000
240,0.7768750000000001,1.6241895827979185,0.7695,1.6275524945220872,41,48000
241,0.7769375000000002,1.6231608218931424,0.7695000000000001,1.626851200754504,42,48000
242,0.7775625,1.6228689465288781,0.771,1.6273954022470631,43,48000
243,0.7784375000000002,1.623443661577265,0.76975,1.6255621901712178,44,48000
244,0.7778958333333333,1.622777746168697,0.7718750000000001,1.6253335243245184,45,48000
245,0.7785208333333334,1.621845168396863,0.7706250000000001,1.6254253861852594,46,48000
246,0.7780416666666667,1.6213727357542076,0.7709999999999999,1.6262605277438946,47,48000
247,0.7780625,1.6214356943200663,0.77325,1.6253319754833524,48,48000
248,0.7790208333333334,1.6218411999361362,0.77075,1.624673689211011,49,48000
249,0.7795208333333333,1.62040717823846,0.7717499999999999,1.623905792659308,50,48000
